alert_key,date,cust_id,risk_rank,occupation_code,total_asset,AGE,trans_no1,trans_no2,trans_no3,trans_no4,trans_no5,trade_amount_usd
364022,383,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3.0,19.0,1415448.0,3.0,2.0,0.0,0.0,0.0,0.0,231018.0
364333,383,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1.0,18.0,272935.0,2.0,1.0,0.0,0.0,0.0,0.0,30547.0
364032,383,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,450527.0,2.0,1.0,0.0,0.0,0.0,0.0,43474.0
364315,383,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,1.0,0.0,0.0,0.0,0.0,52550.0
364303,383,40fa92acb89d1ebb319f0f200d31a5fcbdfcbd8ad432d732a880545a69f2c5e8,3.0,17.0,2112.0,2.0,1.0,0.0,0.0,0.0,0.0,64868.0
363862,383,ee0dad3635c9ede26249c1d38562c2070671c05c01c52e76b2ad7672a6e50c05,3.0,17.0,233285.0,3.0,0.0,1.0,0.0,0.0,0.0,15165.0
364045,383,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,532893.0,3.0,1.0,0.0,0.0,0.0,0.0,20553.0
364309,383,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3.0,12.0,848586.0,2.0,1.0,0.0,0.0,0.0,0.0,8625.0
364193,383,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1.0,14.0,597271.0,2.0,1.0,0.0,0.0,0.0,0.0,34357.0
364036,383,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,1.0,0.0,0.0,0.0,0.0,34663.0
358725,384,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,1.0,0.0,0.0,0.0,0.0,59970.0
358847,384,568da0b4dc6e2adbd301b2dcaa8d2c7227d3055f05f770e2f9dbf498f0bfb68c,2.0,5.0,4138828.0,2.0,0.0,0.0,0.0,0.0,1.0,208941.0
358975,384,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,1.0,0.0,0.0,0.0,0.0,104400.0
358981,384,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,1.0,0.0,0.0,0.0,0.0,73653.0
358726,384,d7d0399f29d741a20316b00e646819c93e4b4b0a1e781d561db389213cef682f,3.0,19.0,55870.0,3.0,1.0,0.0,0.0,0.0,0.0,107585.0
358610,384,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1.0,15.0,246664.0,3.0,0.0,0.0,0.0,1.0,0.0,512.0
358592,384,6f6285819760b09d65c43472a5ea4ed73f6e3152acb7bec335670e7940c3ebdd,2.0,15.0,790475.0,4.0,0.0,0.0,0.0,0.0,1.0,124336.0
358946,384,405115a569295213328a887110c5c5b705069402361a3057ba68f7159c097861,3.0,19.0,187325.0,6.0,1.0,0.0,0.0,0.0,0.0,70433.0
358984,384,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,1.0,0.0,0.0,0.0,0.0,72630.0
358604,384,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,0.0,0.0,0.0,0.0,64114.0
358974,384,40fa92acb89d1ebb319f0f200d31a5fcbdfcbd8ad432d732a880545a69f2c5e8,3.0,17.0,2112.0,2.0,1.0,0.0,0.0,0.0,0.0,65056.0
358819,384,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,226357.0,5.0,1.0,0.0,0.0,0.0,0.0,41907.0
358624,384,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2.0,17.0,41066.0,3.0,1.0,0.0,0.0,0.0,0.0,9651.0
358626,384,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,367478.0,3.0,1.0,0.0,0.0,0.0,0.0,35313.0
358621,384,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1.0,19.0,244739.0,5.0,1.0,0.0,0.0,0.0,0.0,36140.0
358568,384,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,1.0,0.0,0.0,0.0,0.0,44886.0
358836,384,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3.0,19.0,1415448.0,3.0,1.0,0.0,0.0,0.0,0.0,196955.0
358842,384,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,1.0,0.0,0.0,0.0,0.0,51664.0
358723,384,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1.0,12.0,331966.0,2.0,1.0,0.0,0.0,0.0,0.0,33571.0
359376,385,ca010e402907caab7f043733db0de6c8c29c58d73a0848680771c5ce12b26fb4,1.0,2.0,329450.0,4.0,1.0,0.0,0.0,0.0,0.0,70910.0
359382,385,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1.0,12.0,331966.0,2.0,1.0,0.0,0.0,0.0,0.0,32933.0
359370,385,65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,1.0,19.0,128880.0,4.0,1.0,0.0,0.0,0.0,0.0,70573.0
359385,385,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,1.0,0.0,0.0,0.0,0.0,71321.0
359247,385,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1.0,17.0,32051.0,5.0,1.0,0.0,0.0,0.0,0.0,80890.0
359135,385,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,1.0,0.0,0.0,0.0,0.0,34711.0
359481,385,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,1.0,0.0,0.0,0.0,0.0,81389.0
359390,385,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,1.0,0.0,0.0,0.0,0.0,37734.0
359222,385,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,1.0,0.0,0.0,0.0,0.0,29880.0
359131,385,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,450527.0,2.0,1.0,0.0,0.0,0.0,0.0,43563.0
359487,385,b6f594909afde36b182e825a982b1c3095c2ea2e3d3c3f2e5d44a514a0c3df91,1.0,9.0,2905.0,4.0,1.0,0.0,0.0,0.0,0.0,69014.0
359255,385,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,0.0,0.0,0.0,0.0,64267.0
359134,385,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,1.0,0.0,0.0,0.0,0.0,51664.0
359495,385,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,1.0,0.0,0.0,0.0,0.0,72753.0
359339,385,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,12.0,287141.0,3.0,1.0,0.0,0.0,0.0,0.0,17396.0
359491,385,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,1.0,0.0,0.0,0.0,0.0,65615.0
359468,385,332fe46096cc1f7bee84dc063f17d58ccf51be2dbeca7ec7d22578b20a1616f6,2.0,9.0,1352404.0,6.0,0.0,0.0,0.0,0.0,1.0,1673488.0
359365,385,81ecc7ab1a28a706816d641333a50f496f820a9011b136e9736e2c2f2a7781fc,1.0,18.0,13143.0,6.0,1.0,0.0,0.0,0.0,0.0,134905.0
360591,386,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,1.0,0.0,0.0,0.0,0.0,66675.0
360230,386,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,1.0,0.0,0.0,0.0,0.0,45116.0
360271,386,8b292b44452777e59bd77ba3a487c886c8d0eccbe95e3b5eaaead727d9f98c9b,1.0,19.0,1191028.0,3.0,1.0,0.0,0.0,0.0,0.0,45596.0
360598,386,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,1.0,0.0,0.0,0.0,0.0,72630.0
360293,386,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,1.0,0.0,0.0,0.0,0.0,34351.0
360402,386,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,1.0,0.0,0.0,0.0,0.0,51664.0
360583,386,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,1.0,0.0,0.0,0.0,0.0,59492.0
360609,386,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1.0,18.0,272935.0,2.0,1.0,0.0,0.0,0.0,0.0,30547.0
360566,386,ca010e402907caab7f043733db0de6c8c29c58d73a0848680771c5ce12b26fb4,1.0,2.0,329450.0,4.0,1.0,0.0,0.0,0.0,0.0,87186.0
360263,386,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,0.0,0.0,0.0,0.0,64136.0
360594,386,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1.0,15.0,242106.0,4.0,1.0,0.0,0.0,0.0,0.0,29299.0
360646,386,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,1.0,0.0,0.0,0.0,0.0,81788.0
360400,386,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,450527.0,2.0,1.0,0.0,0.0,0.0,0.0,43444.0
360590,386,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,2.0,85208.0,3.0,1.0,0.0,0.0,0.0,0.0,51880.0
360406,386,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,532893.0,3.0,0.0,0.0,0.0,0.0,1.0,39930.0
360562,386,65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,1.0,19.0,128880.0,4.0,1.0,0.0,0.0,0.0,0.0,66422.0
360563,386,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1.0,18.0,88680.0,3.0,1.0,0.0,0.0,0.0,0.0,36159.0
360286,386,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1.0,19.0,244739.0,5.0,1.0,0.0,0.0,0.0,0.0,36140.0
360654,386,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1.0,14.0,597271.0,2.0,1.0,0.0,0.0,0.0,0.0,34333.0
360269,386,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,1.0,0.0,0.0,0.0,0.0,17554.0
360294,386,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,367478.0,3.0,1.0,0.0,0.0,0.0,0.0,34254.0
360649,386,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,1.0,0.0,0.0,0.0,0.0,37770.0
360225,386,9e5bc096317c8b6417c48800be0999238c7f7c4c088ebbc30f21d655069bf95e,3.0,3.0,123794.0,4.0,1.0,0.0,0.0,0.0,0.0,10288.0
360249,386,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3.0,15.0,201906.0,5.0,1.0,0.0,0.0,0.0,0.0,67744.0
360846,389,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,1.0,0.0,0.0,0.0,0.0,48564.0
361140,389,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,1.0,0.0,0.0,0.0,0.0,52657.0
361128,389,ca010e402907caab7f043733db0de6c8c29c58d73a0848680771c5ce12b26fb4,1.0,2.0,329450.0,4.0,1.0,0.0,0.0,0.0,0.0,87393.0
361312,389,d413e74df0f4d9831ba04e480979144e0374b3a687d011a3aeb628acd9f9d7bd,1.0,18.0,66224.0,4.0,1.0,0.0,0.0,0.0,0.0,26050.0
360979,389,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1.0,17.0,32051.0,5.0,1.0,0.0,0.0,0.0,0.0,90645.0
361299,389,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,1.0,0.0,0.0,0.0,0.0,72382.0
361025,389,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,367478.0,3.0,1.0,0.0,0.0,0.0,0.0,35193.0
360847,389,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,1.0,0.0,0.0,0.0,0.0,34522.0
360991,389,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,0.0,0.0,0.0,0.0,67495.0
360990,389,01b1735c3dbf0a35c1c989bb45434ce4326b365b73db0612190e56b2858e0184,3.0,12.0,703297.0,5.0,1.0,0.0,0.0,0.0,0.0,30158.0
360954,389,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,1.0,0.0,0.0,0.0,0.0,45081.0
361143,389,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3.0,19.0,2390889.0,4.0,1.0,0.0,0.0,0.0,0.0,12288.0
361146,389,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,1.0,0.0,0.0,0.0,0.0,30069.0
361124,389,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1.0,18.0,88680.0,3.0,1.0,0.0,0.0,0.0,0.0,36214.0
361291,389,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,2.0,85208.0,3.0,1.0,0.0,0.0,0.0,0.0,41504.0
361117,389,b1a82f6fed0e32b7e83be8fabc6381d84f8799c2c6f7e1b66ee029cad842cfbf,3.0,17.0,172554.0,5.0,0.0,0.0,0.0,0.0,1.0,1682.0
361000,389,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1.0,15.0,246664.0,3.0,1.0,0.0,0.0,0.0,0.0,51306.0
360997,389,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,1.0,0.0,0.0,0.0,0.0,17495.0
361285,389,b6f594909afde36b182e825a982b1c3095c2ea2e3d3c3f2e5d44a514a0c3df91,1.0,9.0,2905.0,4.0,1.0,0.0,0.0,0.0,0.0,69014.0
360843,389,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,450527.0,2.0,1.0,0.0,0.0,0.0,0.0,43296.0
361296,389,d4fa544f203ee93bd9ef737bd663f2d7a4a681d16a75d473fe74663c7e9d9913,1.0,1.0,491230.0,2.0,1.0,0.0,0.0,0.0,0.0,34631.0
361024,389,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,1.0,0.0,0.0,0.0,0.0,34222.0
361278,389,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,1.0,0.0,0.0,0.0,0.0,116806.0
361141,389,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,264699.0,3.0,1.0,0.0,0.0,0.0,0.0,15933.0
361118,389,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1.0,9.0,231085.0,5.0,1.0,0.0,0.0,0.0,0.0,109923.0
360849,389,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3.0,12.0,2285386.0,3.0,1.0,0.0,0.0,0.0,0.0,10837.0
361292,389,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,1.0,0.0,0.0,0.0,0.0,66595.0
361137,389,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1.0,12.0,331966.0,2.0,2.0,0.0,0.0,0.0,0.0,67608.0
361459,390,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2.0,17.0,41066.0,3.0,1.0,0.0,0.0,0.0,0.0,8825.0
361851,390,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1.0,19.0,153711.0,2.0,1.0,0.0,0.0,0.0,0.0,18197.0
361864,390,1055d3fd1ce845e22dfe46868a85fd4903e75987f863ae236425fece3ddff2a5,1.0,18.0,1083539.0,2.0,1.0,0.0,0.0,0.0,0.0,52228.0
361437,390,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,0.0,0.0,0.0,0.0,67614.0
361566,390,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1.0,12.0,331966.0,2.0,1.0,0.0,0.0,0.0,0.0,33513.0
361857,390,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,1.0,0.0,0.0,0.0,0.0,59547.0
361711,390,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,1.0,0.0,0.0,0.0,0.0,51664.0
361856,390,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,2.0,85208.0,3.0,1.0,0.0,0.0,0.0,0.0,31128.0
361575,390,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,1.0,0.0,0.0,0.0,0.0,38017.0
361861,390,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,1.0,0.0,0.0,0.0,0.0,72530.0
361569,390,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,1.0,0.0,0.0,0.0,0.0,122070.0
361570,390,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,264699.0,3.0,1.0,0.0,0.0,0.0,0.0,15966.0
361847,390,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,1.0,0.0,0.0,0.0,0.0,31618.0
361442,390,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,1.0,0.0,0.0,0.0,0.0,12263.0
361545,390,81ecc7ab1a28a706816d641333a50f496f820a9011b136e9736e2c2f2a7781fc,1.0,18.0,13143.0,6.0,1.0,0.0,0.0,0.0,0.0,104727.0
361547,390,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1.0,9.0,231085.0,5.0,1.0,0.0,0.0,0.0,0.0,110289.0
361551,390,65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,1.0,19.0,128880.0,4.0,1.0,0.0,0.0,0.0,0.0,73686.0
361552,390,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1.0,18.0,88680.0,3.0,1.0,0.0,0.0,0.0,0.0,36467.0
361843,390,c89285f7fe6d464af399aaae1b29bf66d037e9a9e66a8c59951460af823efa5a,1.0,17.0,1715658.0,6.0,0.0,0.0,0.0,0.0,1.0,207314.0
362479,391,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,2.0,85208.0,3.0,1.0,0.0,0.0,0.0,0.0,36316.0
362298,391,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,367478.0,3.0,1.0,0.0,0.0,0.0,0.0,35169.0
362225,391,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1.0,15.0,246664.0,3.0,1.0,0.0,0.0,0.0,0.0,83491.0
362208,391,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1.0,17.0,32051.0,5.0,1.0,0.0,0.0,0.0,0.0,55077.0
362003,391,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,1.0,0.0,0.0,0.0,0.0,40196.0
362287,391,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,612138.0,2.0,0.0,0.0,0.0,0.0,2.0,16044.0
362147,391,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,264699.0,3.0,1.0,0.0,0.0,0.0,0.0,15923.0
362451,391,56c54246295db022623515854e7c94767c88dd18c89f8ef20d8263c066ca2375,1.0,13.0,679.0,6.0,1.0,0.0,0.0,0.0,0.0,34765.0
362101,391,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,12.0,287141.0,3.0,1.0,0.0,0.0,0.0,0.0,17442.0
362132,391,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1.0,18.0,88680.0,3.0,1.0,0.0,0.0,0.0,0.0,36368.0
362149,391,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3.0,19.0,2390889.0,4.0,1.0,0.0,0.0,0.0,0.0,12285.0
362296,391,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,1.0,0.0,0.0,0.0,0.0,34199.0
362483,391,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,1.0,0.0,0.0,0.0,0.0,72357.0
362285,391,36586210d146ac7ed8b59044cb10bd599037a1d37d6ea1b8c7ec6d573ec082a8,1.0,3.0,68721.0,2.0,1.0,0.0,0.0,0.0,0.0,34619.0
362223,391,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,1.0,0.0,0.0,0.0,0.0,17476.0
362127,391,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1.0,9.0,231085.0,5.0,1.0,0.0,0.0,0.0,0.0,104234.0
362153,391,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,1.0,0.0,0.0,0.0,0.0,38021.0
362220,391,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,0.0,0.0,0.0,0.0,53220.0
361998,391,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,450527.0,2.0,1.0,0.0,0.0,0.0,0.0,48500.0
362449,391,30256bc6c84e2b76b595244837d9eabaf2f382a2c5b2176fd601948047869f96,2.0,11.0,9669.0,5.0,0.0,0.0,0.0,0.0,1.0,109919.0
362301,391,7f80a55af5ad808f487527da96ed6cb5abb4f7b393df49c5578b1ba648eed2ab,1.0,15.0,730349.0,3.0,1.0,0.0,0.0,0.0,0.0,17632.0
362175,391,cadb98ceea1ca9355fd64e4085b1a1de9ac2960b89649057a93c79a9173245c3,1.0,12.0,555847.0,3.0,1.0,0.0,0.0,0.0,0.0,55126.0
362470,391,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,1.0,0.0,0.0,0.0,0.0,25656.0
362480,391,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,1.0,0.0,0.0,0.0,0.0,67830.0
362144,391,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1.0,12.0,331966.0,2.0,1.0,0.0,0.0,0.0,0.0,30570.0
362176,391,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,1.0,0.0,0.0,0.0,0.0,45207.0
362125,391,81ecc7ab1a28a706816d641333a50f496f820a9011b136e9736e2c2f2a7781fc,1.0,18.0,13143.0,6.0,1.0,0.0,0.0,0.0,0.0,83378.0
362155,391,b43e3dd717e551dd5ef8801592f60d121670dc6afe3749dd11164aa816757b86,2.0,14.0,938553.0,3.0,0.0,0.0,0.0,0.0,1.0,12545.0
362002,391,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,2.0,0.0,0.0,0.0,0.0,53730.0
362929,392,b8036895360ec76bac5d7c0b7d47aaa9b229057bd0e560f330bf31c62d52fd09,3.0,13.0,309.0,2.0,1.0,0.0,0.0,0.0,0.0,59318.0
363158,392,1055d3fd1ce845e22dfe46868a85fd4903e75987f863ae236425fece3ddff2a5,1.0,18.0,1083539.0,2.0,1.0,0.0,0.0,0.0,0.0,34609.0
362955,392,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,1.0,0.0,0.0,0.0,0.0,34049.0
362725,392,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,1.0,0.0,0.0,0.0,0.0,72330.0
362918,392,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1.0,17.0,32051.0,5.0,1.0,0.0,0.0,0.0,0.0,68934.0
362869,392,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,264699.0,3.0,1.0,0.0,0.0,0.0,0.0,15852.0
362733,392,12c9e6d35500d2a96fc2b22a9da8e3deb6048de515a16e9187a67cdcf485350f,3.0,19.0,1230244.0,2.0,1.0,0.0,0.0,0.0,0.0,38815.0
