alert_key,date,sar_flag,cust_id,risk_rank,occupation_code,total_asset,AGE,debit,credit,tx_type1,tx_type2,tx_type3,n_cross_bank,cross_bank,n_ATM,ATM,amt
234064,140,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,657600.0,3.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,45533.0
233638,140,0,226fa13cff0bc62a107836e8769f32cec2e002b3324191553c5e28837b09b361,1.0,4.0,554620.0,4.0,4.0,3.0,0.0,7.0,0.0,5.0,2.0,0.0,7.0,612831.0
233770,140,0,ad69683d3035854d1431d0d485ac1a86c228887e9e239347500fceca327b10f7,1.0,12.0,469408.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
233930,140,0,98de6f9a9f873408729fb8551285a1ab8f18d74aa1eae3ecc8bfb72ca6571406,3.0,17.0,201598.0,2.0,12.0,62.0,1.0,73.0,0.0,65.0,9.0,62.0,12.0,4940040.0
233890,140,0,c189a8fba0d11b8e222d1b67987ae9872b726d667ed2a9809074a4763020bdee,1.0,19.0,0.0,5.0,3.0,9.0,6.0,6.0,0.0,10.0,2.0,0.0,12.0,847134.0
233915,140,0,1f1670fb68cebae07ed1f031ba1ae95e2796698b0309bc25230e33afc408b3d8,1.0,19.0,104.0,5.0,6.0,7.0,0.0,13.0,0.0,13.0,0.0,1.0,12.0,2105190.0
233630,140,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,809507.0,4.0,12.0,2.0,1.0,13.0,0.0,4.0,10.0,2.0,12.0,22793.0
233650,140,0,e4f0e4914cdb59de94496e67b55f1734e4cfa62aa7904a88f67751916a4d42cf,1.0,19.0,24124.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,22476.0
233803,140,0,b28b8ed08637a5bd90f0d5bb30ceda603e8007872e7b1eb75df6cb06de510634,1.0,12.0,6658.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,2679.0
233768,140,0,8e1db86f182eb12017f27be1245a1be72fe0e474bea8353fc47792a13f91f605,3.0,17.0,505.0,5.0,2.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,275870.0
233599,140,0,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,17.0,18440.0,3.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,379342.0
233932,140,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,17.0,6698.0,2.0,3.0,3.0,0.0,6.0,0.0,5.0,1.0,2.0,4.0,174872.0
233938,140,0,a626cb9f43bff9ed0f8437463d7c795cfaa15860b75044b6c8601a43bb72b0df,3.0,12.0,663564.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4732.0
233929,140,0,4528776ff3c7905c8a932d2b822e0d420d7235b94cb63730467da7e91dce11ef,3.0,19.0,151053.0,3.0,3.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,3641500.0
234053,140,0,086c01db19984c5608646ac639f73b170957c89ddd5869da9b2318f8abaabbad,1.0,19.0,6828732.0,5.0,31.0,3.0,0.0,34.0,0.0,34.0,0.0,0.0,34.0,18819273.0
233874,140,0,95ab41da8e8d320cf84ed8fc7e700cdba6385031ff514a5d70556125dbb40030,2.0,19.0,37641013.0,7.0,2.0,11.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,4922129.0
233911,140,0,83dfb2983cc7b30ba4ee2ebb82c480b4bb6a672d856a7ad86d8281eb06602e77,1.0,12.0,141666.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,304942.0
233869,140,0,6d4d53ae49719192d95eded806d0745e04a2a4afa2e4667a27830fd464c08a4f,1.0,17.0,901229.0,3.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,33276.0
233641,140,0,35ff87ac7fe3e607d9dd05ec61e2540350f097d7f7c607ff542c84debc543e0d,3.0,13.0,2353279.0,4.0,3.0,4.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0,458442.0
234706,141,0,11b8810267a2186e32bbebae05a9a3a088c9c1a3a50e3b96d50d9c9f935a8b65,1.0,17.0,835088.0,5.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,95489.0
234390,141,0,ff6b0040005b54f4b7955942e74a0a9ec466abb2a017a5c7f84db7610c8c41c2,1.0,5.0,21302.0,2.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,3422.0
234389,141,0,669c205b1ed0dc2a7166c3dbd8db1d7644d4a73fccadb33b00d43da5805802ea,3.0,12.0,5611247.0,5.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,32181.0
234252,141,0,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3.0,12.0,1285460.0,3.0,7.0,3.0,6.0,4.0,0.0,10.0,0.0,0.0,10.0,4103394.0
234722,141,0,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,550.0,3.0,4.0,3.0,0.0,6.0,1.0,6.0,1.0,2.0,5.0,13877.0
234487,141,0,a3f3ab8ef1dc14645641197c93c50af693039cc6f2b879ae5c37b2d3b8dbd8dc,3.0,18.0,381812.0,4.0,6.0,1.0,5.0,2.0,0.0,6.0,1.0,0.0,7.0,3203975.0
234420,141,0,2da258c4fc8770916f569636095e9ff22cd485c408ce16a5cd44f3e58b88969d,3.0,19.0,4290060.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,467136.0
234207,141,0,9ea55412fc6a103a3c81e6cb39261fa2490edc333236d170e31210b8c837a015,1.0,9.0,20278234.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,753.0
234714,141,0,6106b186d7501b8d08f58325fff3907bd3c6c85548924350e0c81a809cea98cd,2.0,12.0,236599.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,749368.0
234687,141,0,2cbae2a984f9c7a8749097027ac7a00052bfee7536a287071fb3ea50b351f323,3.0,19.0,102788.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,70498.0
234343,141,0,a39fea9aec90969fe66a2b2b4d1b86368a2d38e8b8d4bfeb016d17b16f37a8d8,3.0,12.0,289118.0,3.0,160.0,5.0,0.0,165.0,0.0,117.0,48.0,0.0,165.0,14881228.0
234712,141,0,daa73210c9e739fd28634df1ff11063a6de7f7b9494c37483f147547a2972eeb,3.0,12.0,271046.0,5.0,2.0,4.0,3.0,3.0,0.0,5.0,1.0,0.0,6.0,97824.0
234483,141,0,0aff8d5c6a5068e035f48d5b2a7854f1c3cfa1495ff2998b6ea07df49326c150,1.0,12.0,66894.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,65965.0
234735,141,0,4528776ff3c7905c8a932d2b822e0d420d7235b94cb63730467da7e91dce11ef,3.0,19.0,151053.0,3.0,4.0,2.0,0.0,6.0,0.0,5.0,1.0,0.0,6.0,3828762.0
234417,141,0,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,1445831.0,3.0,1.0,4.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,176055.0
234255,141,0,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3.0,16.0,2325769.0,4.0,4.0,1.0,0.0,5.0,0.0,3.0,2.0,0.0,5.0,136006.0
234247,141,0,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,17.0,309322.0,2.0,35.0,5.0,1.0,39.0,0.0,10.0,30.0,3.0,37.0,5287420.0
234731,141,0,5152752344cfd2bf2bf7633a998dfe94dcfd1ed2085f878cab75608f90345be9,3.0,19.0,495846.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,150915.0
234502,141,0,947e627e4627599e994598a747dfd11a2a17c1a2d11ada7d4b8c26a79e53b8f1,3.0,12.0,787606.0,4.0,5.0,9.0,4.0,10.0,0.0,10.0,4.0,0.0,14.0,545442.0
234225,141,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,51515.0,5.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,1340422.0
234732,141,0,5171f7db9aba1a7e5df03793bd6cb07b0084308c9e0e1b7a51a3e117733aae88,1.0,14.0,198535.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,39307.0
234388,141,0,ad3989977f822adaf3c7b6257e16052bf435e904b519dc12957cf16df83eb54d,1.0,12.0,95996.0,3.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,22228.0
234267,141,0,0032adaf4a8731b4d6a3fdcba32f9ebdcd336490eda155b9bc5d18de6b65f381,3.0,5.0,2051727.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,35061.0
234727,141,0,29316d43c301eb019c495179dcbb9170feca579e017d8d40bb82c1517ab00383,3.0,17.0,42530.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,3.0,1263510.0
234740,141,0,ffe5f2bd86ecfd7d0a0f4c4b76dd5c312649be95eb8b42dd8089cffc788b4a9e,3.0,19.0,27911.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3616.0
234540,141,0,b534b7634b8cebeca7bae4f2f4c161337b55676bf7999109119e0d0d1ec99747,2.0,9.0,201922.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
234403,141,0,6a69aa28bd3f970f9969a413ee98f122668396084b2b036974bfc71f9b667237,2.0,9.0,19961.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,82785.0
234235,141,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,809507.0,4.0,10.0,1.0,1.0,10.0,0.0,4.0,7.0,1.0,10.0,12725.0
234398,141,0,75d3d75506267e8c03152d9194b2cf0c2cb4232c886bf59dd09cf805f8e4afa0,3.0,9.0,55480.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1236.0
234478,141,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,9155.0,4.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,12169.0
234411,141,0,95836236dac30345eaf79b450af364b869724d46adc7cdefcab5ff32bc288348,3.0,12.0,55585.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,10449.0
234510,141,0,b28b8ed08637a5bd90f0d5bb30ceda603e8007872e7b1eb75df6cb06de510634,1.0,12.0,6658.0,2.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,0.0,7.0,45971.0
234249,141,1,bb243c7e785f987c7eb9cfbda9078ec117b2b38f5dcf4ae207c4b26d48f9b8f2,1.0,12.0,467512.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,15282.0
234491,141,0,96072f16ffbd138c1bef2220636e3b0a2238607ca332998ab9a8f07c5eecde75,1.0,12.0,322059.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,47376.0
234715,141,0,1f1670fb68cebae07ed1f031ba1ae95e2796698b0309bc25230e33afc408b3d8,1.0,19.0,104.0,5.0,9.0,9.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,529972.0
234414,141,0,2d1e267400087bb59c05708d9f36894ba257000377e67c42a00701dd45af9746,1.0,18.0,47831.0,3.0,8.0,1.0,0.0,9.0,0.0,2.0,7.0,0.0,9.0,5347750.0
234685,141,0,c189a8fba0d11b8e222d1b67987ae9872b726d667ed2a9809074a4763020bdee,1.0,19.0,0.0,5.0,3.0,9.0,6.0,6.0,0.0,10.0,2.0,0.0,12.0,586542.0
234396,141,0,123b9e193e4ebef652be6e48276b35a2981b66f8bfb2bba1685fcb3f0b0052ce,1.0,17.0,1566531.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,83.0
234724,141,0,fddc53fcf1f2fd5b878148b8d2204e296559e3864f8fba400800cd1dba318b5f,3.0,17.0,2805901.0,5.0,6.0,3.0,6.0,3.0,0.0,9.0,0.0,0.0,9.0,8213651.0
234719,141,0,1f7e5b1e7e2f35d087161861b9ca6374c32ec25a3e7faca0ee82131ee19914d7,3.0,12.0,3377856.0,4.0,2.0,5.0,1.0,6.0,0.0,7.0,0.0,2.0,5.0,86609.0
234729,141,0,53ffacd3b2ba83718b08995190040f1080d11ffdfd9c5dda36b9a475ef9cf86e,1.0,4.0,81449.0,6.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,6259.0
234418,141,0,f1aed06534301f98d51e9ca83f561af18a5800f3e07d64df7b71485e0b648922,3.0,12.0,239645.0,3.0,3.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,5.0,77064.0
234259,141,0,d1e2949b58c3661c2de6e8188cb8755f795aeaaef26ef9cc35f2ec1f9c92537c,1.0,19.0,88743.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,55434.0
234683,141,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,3.0,12.0,54048.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1480.0
234372,141,0,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,560252.0,4.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,4681216.0
234400,141,0,9b254db192dd84e025074a786f67f3196f6920b78a9fbd97502576d8059066fc,3.0,12.0,80738.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,45703.0
234703,141,0,1364f23b15c2dc8378bce78277707d611ad656d8b75de81bfc83a7ee2b814b1e,1.0,18.0,1310311.0,5.0,6.0,8.0,0.0,14.0,0.0,14.0,0.0,6.0,8.0,2713586.0
234263,141,0,e9c71522895e1a0d5b4eb50d8f7f1ae56a6953c6eb63d699969608ff00d28e99,1.0,5.0,1706404.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2724.0
234695,141,0,12554544c98f656e5758214f58b0e622879a51abc5778d9fae585e7a169cd469,1.0,17.0,1746400.0,4.0,6.0,1.0,6.0,1.0,0.0,7.0,0.0,1.0,6.0,992128.0
234382,141,0,8ac31e4413bb03d4c447637c95389a74fe5ea90f0ff1949b5095ad732c3a0863,1.0,9.0,1126980.0,4.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,130476.0
234812,141,0,632da21c6943b90d2d44ad824e50e7f273766b655361d0cc8df5d31c301024f4,3.0,19.0,2177602.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,3230.0
234739,141,0,199c763c97c2750682eeaefc77384363f2048438e536281b3f5a5fa442a6b3be,1.0,9.0,8035364.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2476.0
234370,141,0,2d55d5b5a0d6849562be71039c3f2ad4987b98084be07606cc6e9152d90baeeb,3.0,12.0,588862.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,493012.0
234348,141,0,384eb1557cb6e7919cdfa666e5d82ba468a56c25e13c3590510ac718a36f0d47,1.0,19.0,2519904.0,6.0,11.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,45.0
234408,141,0,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,90840.0,3.0,3.0,4.0,0.0,7.0,0.0,4.0,3.0,0.0,7.0,155655.0
234261,141,0,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,88041.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2152.0
234495,141,0,3513b38b20fd02573807e4a414ed7341e3bd0844fc525d5294adae63e5c61af2,3.0,19.0,1006233.0,3.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,54516.0
234241,141,0,d9813e919315093d2dc8c2d5c3f31cc4abec71fbc97a90ee149ffeaa703736e9,1.0,9.0,2546019.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,141508.0
234224,141,0,31efb4c4e66329d0abf24dce01375b4d226a12440d9ca811e6471737d1656249,3.0,6.0,723104.0,5.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,1.0,4.0,1826760.0
235404,144,0,f953a1a9667e28f1287d4ea54ff616c1a80be1e376a02a0fbf3dedabca5dc0fc,1.0,5.0,12691.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,212676.0
235361,144,0,0aff8d5c6a5068e035f48d5b2a7854f1c3cfa1495ff2998b6ea07df49326c150,1.0,12.0,66894.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5833.0
235002,144,0,a39fea9aec90969fe66a2b2b4d1b86368a2d38e8b8d4bfeb016d17b16f37a8d8,3.0,12.0,289118.0,3.0,171.0,3.0,0.0,174.0,0.0,133.0,41.0,0.0,174.0,24652457.0
235407,144,0,b28b8ed08637a5bd90f0d5bb30ceda603e8007872e7b1eb75df6cb06de510634,1.0,12.0,6658.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1545.0
234924,144,0,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656,1.0,12.0,189097.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1614239.0
235077,144,0,9b6426b3746cb77aa71146a0850448cce1814d7d0994edff05a4f6cfe3a087cf,1.0,19.0,118533.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,418.0
235215,144,0,53ffacd3b2ba83718b08995190040f1080d11ffdfd9c5dda36b9a475ef9cf86e,1.0,4.0,81449.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1252.0
235060,144,0,9b254db192dd84e025074a786f67f3196f6920b78a9fbd97502576d8059066fc,3.0,12.0,80738.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,74449.0
235226,144,0,b92b34019dcd8fe394f0e86536a80b0ae1020595a7d039cc64c9d729fac92222,1.0,17.0,144523.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18403.0
235219,144,0,5171f7db9aba1a7e5df03793bd6cb07b0084308c9e0e1b7a51a3e117733aae88,1.0,14.0,198535.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2068.0
235351,144,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,9155.0,4.0,3.0,4.0,0.0,7.0,0.0,5.0,2.0,0.0,7.0,92537.0
235194,144,0,51b9d99b8538d736a13aa9aae7a6eb9ce4e285d529109181b0006a7b65724e80,1.0,12.0,15343.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,89776.0
235043,144,0,fc0202e33069ea05bacd5dd0a735d4c5c622b796f0f1ca72942770b546692114,1.0,16.0,239255.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,52160.0
234905,144,0,7dc094a8ab5bbb66cd65a57b8da3e077d600f775e2263a951c847813653c535d,3.0,12.0,1483970.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,51557.0
235218,144,0,5152752344cfd2bf2bf7633a998dfe94dcfd1ed2085f878cab75608f90345be9,3.0,19.0,495846.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,503050.0
235203,144,0,1f7ef13be0e600f630603b251192f456bab5d2d734ea3d7e48c222381d635bc9,1.0,17.0,0.0,4.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0
235221,144,0,4528776ff3c7905c8a932d2b822e0d420d7235b94cb63730467da7e91dce11ef,3.0,19.0,151053.0,3.0,4.0,2.0,0.0,6.0,0.0,5.0,1.0,0.0,6.0,1888035.0
235024,144,0,ea843c3c7500230b978df823afa85c867bac194c31f9d6fa2c29b397e9955c3c,1.0,17.0,1295499.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1205279.0
235206,144,0,a98c7b12dca3bb6649172c780b2793a701602345ce4b2194ecb2aa7f9868c34f,3.0,19.0,7894.0,6.0,7.0,3.0,7.0,3.0,0.0,10.0,0.0,0.0,10.0,1901593.0
234920,144,0,c0f4666da00d2f125640e54752ab32a404113e83ddcda8d5b826816c731d812d,3.0,16.0,9038.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,95313.0
235396,144,0,947e627e4627599e994598a747dfd11a2a17c1a2d11ada7d4b8c26a79e53b8f1,3.0,12.0,787606.0,4.0,2.0,5.0,3.0,4.0,0.0,7.0,0.0,0.0,7.0,1173256.0
235367,144,0,9f7db4f0d7b5403a3cf339a8b58398c4409750b21ac6faf0e6916b26792629b7,1.0,13.0,4062485.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0
234904,144,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,809507.0,4.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,4882.0
234917,144,0,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,17.0,309322.0,2.0,57.0,3.0,0.0,60.0,0.0,10.0,50.0,0.0,60.0,2028582.0
235070,144,0,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3.0,17.0,867340.0,3.0,14.0,4.0,1.0,17.0,0.0,8.0,10.0,1.0,17.0,1751931.0
235184,144,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,3.0,12.0,54048.0,6.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,1550398.0
235373,144,1,c109ee8ec410640bffb3b312ae44181d661ba0b2a7d24a84213b1d46395d96e5,1.0,11.0,6014.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,209885.0
235209,144,0,1f1670fb68cebae07ed1f031ba1ae95e2796698b0309bc25230e33afc408b3d8,1.0,19.0,104.0,5.0,6.0,8.0,0.0,14.0,0.0,14.0,0.0,1.0,13.0,1540696.0
235069,144,0,2d1e267400087bb59c05708d9f36894ba257000377e67c42a00701dd45af9746,1.0,18.0,47831.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2473627.0
235186,144,0,c189a8fba0d11b8e222d1b67987ae9872b726d667ed2a9809074a4763020bdee,1.0,19.0,0.0,5.0,3.0,9.0,6.0,6.0,0.0,10.0,2.0,0.0,12.0,675174.0
235050,144,0,79772715b129ed554dd597c72f2fd551be6905418901819c06dfb4eee4677192,1.0,19.0,7477.0,2.0,3.0,4.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,84487.0
235222,144,0,98de6f9a9f873408729fb8551285a1ab8f18d74aa1eae3ecc8bfb72ca6571406,3.0,17.0,201598.0,2.0,18.0,121.0,0.0,139.0,0.0,125.0,14.0,120.0,19.0,14038828.0
235199,144,0,486bcd9de875392b106876a7c8c1c948b7d563f2a59b7d49a67d05c0d0e5413d,1.0,18.0,4712658.0,5.0,2.0,6.0,1.0,7.0,0.0,7.0,1.0,0.0,8.0,3623976.0
235360,144,0,2e10ac9af9390357f93f96a432cd37746cb00369af0b83a5d0e2c576eb7a95e8,3.0,11.0,507633.0,4.0,0.0,4.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,583372.0
235040,144,0,8ac31e4413bb03d4c447637c95389a74fe5ea90f0ff1949b5095ad732c3a0863,1.0,9.0,1126980.0,4.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,1.0,3.0,853134.0
234902,144,0,0c679405605ca5288e1230489975e02bd175ae939974270061b6b44c9b176247,3.0,19.0,2373981.0,5.0,10.0,3.0,4.0,9.0,0.0,11.0,2.0,2.0,11.0,247762.0
235201,144,0,11b8810267a2186e32bbebae05a9a3a088c9c1a3a50e3b96d50d9c9f935a8b65,1.0,17.0,835088.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,82587.0
234898,144,0,0bec593b3a48cddfbb0f356e8d64186c003bff70fbfd44b496f691c659b9de0f,2.0,17.0,66373.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,1.0,0.0,6.0,0.0
235377,144,0,600bccfe8f334a49b60199af79d20d200aae68ecde0382e99331c13c584df14e,1.0,19.0,2839823.0,3.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,216150.0
235068,144,0,b2c06f94ae2854295bf017bb095639241383f18b38dbbf90028d09ba42360305,1.0,17.0,625757.0,5.0,2.0,8.0,1.0,9.0,0.0,10.0,0.0,10.0,0.0,112034.0
235380,144,0,3333df89cb922615e5fd2df7827007d7be5c15d2758d10f4caff3363c3686315,1.0,5.0,2139260.0,3.0,4.0,3.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,50713.0
234932,144,0,48925e7a2226a496b092c3a89b444d6acdd3c1b763a91d3ea9705440740337e9,1.0,12.0,175130.0,3.0,6.0,3.0,0.0,9.0,0.0,1.0,8.0,0.0,9.0,958064.0
234933,144,0,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,88041.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,4415.0
235220,144,0,d72b35c6b70eb841150cc580d7a59c36bca2b4d1cef639e8ae3f1401d1b4956b,3.0,12.0,5284.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,82663.0
235224,144,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,17.0,6698.0,2.0,2.0,4.0,1.0,5.0,0.0,6.0,0.0,1.0,5.0,110232.0
235232,144,0,82d8a82c228b899098d8d143bdecfd81c59b9c87d9420b666d8e9b7d38bc9da5,1.0,5.0,578902.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4018.0
235836,145,0,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,550.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,22769.0
235682,145,0,ad3989977f822adaf3c7b6257e16052bf435e904b519dc12957cf16df83eb54d,1.0,12.0,95996.0,3.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,31076.0
235702,145,0,4a1555025705de3805af2fb8218ce236d8d0149b8a2348077a894b4206182a03,1.0,13.0,52446.0,3.0,4.0,8.0,0.0,12.0,0.0,12.0,0.0,11.0,1.0,11949133.0
235970,145,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,9155.0,4.0,4.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,1086170.0
