alert_key,date,sar_flag,cust_id,risk_rank,occupation_code,total_asset,AGE,trans_no1,trans_no2,trans_no3,trans_no4,trans_no5,trade_amount_usd
293080,259,0,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,279980.0,3.0,1.0,0.0,0.0,0.0,0.0,16821.0
293618,259,0,f0a87991e96c554f39d58973f064cda420b018d4c36d852ada8aaabc96ef6920,1.0,19.0,2508.0,5.0,1.0,0.0,0.0,0.0,0.0,144899.0
293046,259,0,57b51fee0b14e6e96e8a7dd7b7270f1b2a799cae1d0c0aa738b63a650c514736,3.0,3.0,96729.0,5.0,1.0,0.0,0.0,0.0,0.0,237583.0
293256,259,0,9b90d32366072eaef7736a8f53a71e8f15ddd7c7c93eed9c0d6df3ac562c1cd7,1.0,19.0,896.0,2.0,1.0,0.0,0.0,0.0,0.0,18196.0
293095,259,0,c3022c14907b7bbeb566ab056b4a0d944310aa1e02f55735309a33d9faf482c2,1.0,18.0,98619.0,2.0,1.0,0.0,0.0,0.0,0.0,72553.0
293042,259,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,3817.0,5.0,1.0,0.0,0.0,0.0,0.0,41350.0
293243,259,0,02982312a0e1a9270f6049893aaf7c81ea7876bdcf9214f79dbb79f37bcdbf8a,1.0,19.0,2006.0,5.0,1.0,0.0,0.0,0.0,0.0,134992.0
293041,259,0,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1.0,14.0,333.0,4.0,1.0,0.0,0.0,0.0,0.0,55798.0
293081,259,0,d7d0399f29d741a20316b00e646819c93e4b4b0a1e781d561db389213cef682f,3.0,19.0,1113.0,3.0,1.0,0.0,0.0,0.0,0.0,60337.0
293440,259,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,125164.0,4.0,1.0,0.0,0.0,0.0,0.0,250205.0
293662,259,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,796389.0,2.0,1.0,0.0,0.0,0.0,1.0,521424.0
293480,259,0,b4231ba7cd3cdaaa75dd5d41f5c74959825e64eebc93c9855cb389f2d15b7e91,1.0,9.0,313.0,2.0,1.0,0.0,0.0,0.0,0.0,37192.0
294166,260,0,4514d58748a396282c28b1740efb151c01c34ad9c511732f5ff7b649c831c715,2.0,12.0,465.0,4.0,1.0,0.0,0.0,0.0,0.0,6217.0
294486,260,0,234ab175df0d1ca4b021ee63c8da965e526eaeecba99658d6fb31121414ee5c6,3.0,12.0,753916.0,3.0,1.0,0.0,0.0,0.0,0.0,205467.0
293866,260,0,2432456794234739664c8615fa02904e03900ba460b71333bf139dfa757382a8,2.0,19.0,162792.0,4.0,1.0,0.0,0.0,0.0,0.0,12840.0
294477,260,0,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2.0,17.0,61722.0,3.0,1.0,0.0,0.0,0.0,0.0,4877.0
294435,260,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,125164.0,4.0,1.0,0.0,0.0,0.0,0.0,249551.0
294033,260,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,3817.0,5.0,1.0,0.0,0.0,0.0,0.0,32232.0
294483,260,0,9b0aa2f433e87df8b3fc7f3df0fb0c3c672486715de738eea57fb05a7bbb6581,3.0,19.0,49128.0,3.0,1.0,0.0,0.0,0.0,0.0,17113.0
293847,260,0,35f9852b62fcdb58b49995225d2aa3589d961e509ae7a2476d7817d7a9cba6ed,1.0,12.0,13911.0,4.0,1.0,0.0,0.0,0.0,0.0,19480.0
293845,260,0,02982312a0e1a9270f6049893aaf7c81ea7876bdcf9214f79dbb79f37bcdbf8a,1.0,19.0,2006.0,5.0,1.0,0.0,0.0,0.0,0.0,216399.0
294196,260,0,a5510ab547ea6958dfb85f1926bb109ddf5de2d3598908d2e96999a93f95b6db,1.0,13.0,6251.0,2.0,1.0,0.0,0.0,0.0,0.0,69324.0
294470,260,0,b4231ba7cd3cdaaa75dd5d41f5c74959825e64eebc93c9855cb389f2d15b7e91,1.0,9.0,313.0,2.0,1.0,0.0,0.0,0.0,0.0,37192.0
294067,260,0,a27b4a1c38e732a6aa188d2df49891f674418b2198030037e70c7c117d85572a,1.0,17.0,277772.0,3.0,1.0,0.0,0.0,0.0,0.0,62190.0
294480,260,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,508976.0,2.0,0.0,0.0,0.0,0.0,2.0,16793.0
294194,260,0,e4abf3cf5d24add971b5c2355001c92b150e154c73c749adb47498121c2946f8,3.0,17.0,51659.0,3.0,1.0,0.0,0.0,0.0,0.0,50313.0
294413,260,0,7e1dab5dbe29e44be7ca2ade4e708c411046755d9caad68f5b21bd981c20cc82,1.0,19.0,85065.0,6.0,0.0,0.0,0.0,2.0,0.0,63722.0
294001,260,0,b8cc477cdb4db116c5f53248b99df135b8b018646c7d81f6a726225c98d93768,1.0,12.0,125415.0,6.0,0.0,0.0,0.0,0.0,1.0,506014.0
293872,260,0,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,170331.0,3.0,1.0,0.0,0.0,0.0,0.0,30956.0
294066,260,0,d7d0399f29d741a20316b00e646819c93e4b4b0a1e781d561db389213cef682f,3.0,19.0,1113.0,3.0,1.0,0.0,0.0,0.0,0.0,128358.0
294429,260,0,3f97df758617152c9ebda71bfb4922c038a3a274db5faa0b570a07f02672aedc,3.0,13.0,98213.0,4.0,1.0,0.0,0.0,0.0,0.0,74066.0
294036,260,0,57b51fee0b14e6e96e8a7dd7b7270f1b2a799cae1d0c0aa738b63a650c514736,3.0,3.0,96729.0,5.0,1.0,0.0,0.0,0.0,0.0,212637.0
294184,260,0,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3.0,15.0,288469.0,2.0,1.0,0.0,0.0,0.0,0.0,81687.0
294437,260,0,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1.0,17.0,933640.0,4.0,1.0,0.0,0.0,0.0,0.0,110960.0
294135,260,0,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1.0,14.0,42773.0,2.0,1.0,0.0,0.0,0.0,0.0,36487.0
294387,260,0,c0919606170ea1f19de4ac39ef87d18384a4572bfd5448f2f896344f6c8b97b6,1.0,19.0,736.0,3.0,1.0,0.0,0.0,0.0,0.0,83788.0
294072,260,0,e0f4c68c5607ddaa3f7e652fdfa48f82a7e26a318f3db3d70272d15ce524b9dd,1.0,1.0,4476.0,3.0,1.0,0.0,0.0,0.0,0.0,18731.0
294119,260,0,f0a87991e96c554f39d58973f064cda420b018d4c36d852ada8aaabc96ef6920,1.0,19.0,2508.0,5.0,1.0,0.0,0.0,0.0,0.0,144899.0
294474,260,0,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3.0,5.0,73972.0,2.0,1.0,0.0,0.0,0.0,0.0,35587.0
294052,260,0,35b0c2c53cbf7761084db012b8e5ab90fb50126211d0fd625e9331482bd9cd9c,2.0,12.0,778975.0,3.0,1.0,0.0,0.0,0.0,0.0,3250.0
293838,260,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,732084.0,3.0,1.0,0.0,0.0,0.0,0.0,50032.0
294722,263,0,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,279980.0,3.0,1.0,0.0,0.0,0.0,0.0,16803.0
294727,263,0,e0f4c68c5607ddaa3f7e652fdfa48f82a7e26a318f3db3d70272d15ce524b9dd,1.0,1.0,4476.0,3.0,1.0,0.0,0.0,0.0,0.0,18687.0
295215,263,0,1d5fab6ccbfd7ffc857d6ebc6883f571593d4d474410f878907a48c498a4d6ab,3.0,17.0,1831088.0,5.0,1.0,0.0,0.0,0.0,0.0,11312.0
294653,263,0,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1.0,14.0,333.0,4.0,1.0,0.0,0.0,0.0,0.0,56068.0
294761,263,0,72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,1.0,19.0,62447.0,3.0,1.0,0.0,0.0,0.0,0.0,37171.0
295248,263,0,35f9852b62fcdb58b49995225d2aa3589d961e509ae7a2476d7817d7a9cba6ed,1.0,12.0,13911.0,4.0,1.0,0.0,0.0,0.0,0.0,19564.0
294771,263,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,796389.0,2.0,1.0,0.0,0.0,0.0,1.0,466564.0
295044,263,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,508976.0,2.0,0.0,0.0,0.0,0.0,2.0,20294.0
295008,263,0,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1.0,17.0,933640.0,4.0,1.0,0.0,0.0,0.0,0.0,73774.0
295045,263,0,9b0aa2f433e87df8b3fc7f3df0fb0c3c672486715de738eea57fb05a7bbb6581,3.0,19.0,49128.0,3.0,1.0,0.0,0.0,0.0,0.0,16705.0
294658,263,0,57b51fee0b14e6e96e8a7dd7b7270f1b2a799cae1d0c0aa738b63a650c514736,3.0,3.0,96729.0,5.0,1.0,0.0,0.0,0.0,0.0,248153.0
294999,263,0,3f97df758617152c9ebda71bfb4922c038a3a274db5faa0b570a07f02672aedc,3.0,13.0,98213.0,4.0,1.0,0.0,0.0,0.0,0.0,74066.0
295005,263,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,125164.0,4.0,1.0,0.0,0.0,0.0,0.0,250285.0
295295,263,0,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,56062.0,3.0,1.0,0.0,0.0,0.0,0.0,36279.0
295278,263,0,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,170331.0,3.0,1.0,0.0,0.0,0.0,0.0,30896.0
294757,263,0,0ba64dde3d0fe025d430a30df6941b8cf305803c62c0f9558bccde8fb2d0be59,1.0,12.0,161307.0,4.0,1.0,0.0,0.0,0.0,0.0,70723.0
294666,263,0,f0a87991e96c554f39d58973f064cda420b018d4c36d852ada8aaabc96ef6920,1.0,19.0,2508.0,5.0,1.0,0.0,0.0,0.0,0.0,144899.0
295246,263,0,02982312a0e1a9270f6049893aaf7c81ea7876bdcf9214f79dbb79f37bcdbf8a,1.0,19.0,2006.0,5.0,1.0,0.0,0.0,0.0,0.0,216399.0
295272,263,0,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,424111.0,2.0,1.0,0.0,0.0,0.0,0.0,36453.0
295263,263,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,129169.0,2.0,1.0,0.0,0.0,0.0,0.0,87537.0
295268,263,0,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3.0,1.0,157276.0,2.0,1.0,0.0,0.0,0.0,0.0,124044.0
294669,263,0,e602d984ea6eb7a345990e4cdf8755787af058604fc4f8c14bff40497f78fd76,3.0,19.0,988713.0,5.0,1.0,0.0,0.0,0.0,0.0,59418.0
294957,263,0,ee0dad3635c9ede26249c1d38562c2070671c05c01c52e76b2ad7672a6e50c05,3.0,17.0,114532.0,3.0,1.0,0.0,0.0,0.0,0.0,25252.0
294654,263,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,3817.0,5.0,1.0,0.0,0.0,0.0,0.0,42522.0
295221,263,0,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,52207.0,4.0,1.0,0.0,0.0,0.0,0.0,34574.0
294750,263,0,cf214a02b71f79d8c2bcff8a94b2c136a7971a9b488b3abd485db80290a12227,1.0,15.0,4574.0,4.0,1.0,0.0,0.0,0.0,0.0,35587.0
295890,265,0,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,424111.0,2.0,1.0,0.0,0.0,0.0,0.0,36492.0
295868,265,0,02982312a0e1a9270f6049893aaf7c81ea7876bdcf9214f79dbb79f37bcdbf8a,1.0,19.0,2006.0,5.0,1.0,0.0,0.0,0.0,0.0,216399.0
296095,265,0,2e673e098fe40aebd60c0cc90ae3a032cf3532cdca0985a17ea2ba89c8dafbe1,2.0,12.0,4104005.0,3.0,0.0,0.0,0.0,0.0,1.0,72655.0
295883,265,0,e937a674d55dfa572f61bbce61a70bffa11f3111ff61567e63eae38081f7d1f6,3.0,9.0,1271169.0,3.0,1.0,0.0,0.0,0.0,0.0,175368.0
295706,265,0,9b0aa2f433e87df8b3fc7f3df0fb0c3c672486715de738eea57fb05a7bbb6581,3.0,19.0,49128.0,3.0,1.0,0.0,0.0,0.0,0.0,16723.0
295669,265,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,125164.0,4.0,1.0,0.0,0.0,0.0,0.0,236177.0
295701,265,0,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3.0,5.0,73972.0,2.0,1.0,0.0,0.0,0.0,0.0,29618.0
295671,265,0,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1.0,17.0,933640.0,4.0,1.0,0.0,0.0,0.0,0.0,110780.0
296035,265,0,f0a87991e96c554f39d58973f064cda420b018d4c36d852ada8aaabc96ef6920,1.0,19.0,2508.0,5.0,1.0,0.0,0.0,0.0,0.0,144899.0
296054,265,0,4514d58748a396282c28b1740efb151c01c34ad9c511732f5ff7b649c831c715,2.0,12.0,465.0,4.0,1.0,0.0,0.0,0.0,0.0,6217.0
295445,265,0,b8cc477cdb4db116c5f53248b99df135b8b018646c7d81f6a726225c98d93768,1.0,12.0,125415.0,6.0,0.0,0.0,0.0,0.0,1.0,901078.0
296078,265,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,796389.0,2.0,1.0,0.0,0.0,0.0,0.0,214003.0
295885,265,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,129169.0,2.0,1.0,0.0,0.0,0.0,0.0,108692.0
296068,265,0,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,125.0,3.0,1.0,0.0,0.0,0.0,0.0,76642.0
295516,265,0,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,279980.0,3.0,1.0,0.0,0.0,0.0,0.0,16821.0
296062,265,0,befcf05dddd100af636815ac3681b055ce15685de4a29a585405899078e23ac9,1.0,17.0,1387426.0,5.0,1.0,0.0,0.0,0.0,0.0,56331.0
295530,265,0,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1.0,14.0,42773.0,2.0,1.0,0.0,0.0,0.0,0.0,35744.0
295483,265,0,57b51fee0b14e6e96e8a7dd7b7270f1b2a799cae1d0c0aa738b63a650c514736,3.0,3.0,96729.0,5.0,1.0,0.0,0.0,0.0,0.0,213968.0
295523,265,0,cdd7c06203524f631570b8770b32c526172c89cf7dd910d3deb69e2fdd5988ca,2.0,12.0,50909.0,3.0,1.0,0.0,0.0,0.0,0.0,6535.0
295478,265,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,3817.0,5.0,1.0,0.0,0.0,0.0,0.0,25408.0
295895,265,0,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,170331.0,3.0,1.0,0.0,0.0,0.0,0.0,72890.0
295869,265,0,35f9852b62fcdb58b49995225d2aa3589d961e509ae7a2476d7817d7a9cba6ed,1.0,12.0,13911.0,4.0,1.0,0.0,0.0,0.0,0.0,19722.0
295689,265,0,07d20237c7b30d2dec3bcae286e2a3c34e5fce54e4985229d62df41afba401c9,1.0,17.0,21481566.0,3.0,0.0,0.0,0.0,0.0,1.0,79344.0
295521,265,0,e0f4c68c5607ddaa3f7e652fdfa48f82a7e26a318f3db3d70272d15ce524b9dd,1.0,1.0,4476.0,3.0,1.0,0.0,0.0,0.0,0.0,18700.0
296071,265,0,72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,1.0,19.0,62447.0,3.0,1.0,0.0,0.0,0.0,0.0,37601.0
295665,265,0,3f97df758617152c9ebda71bfb4922c038a3a274db5faa0b570a07f02672aedc,3.0,13.0,98213.0,4.0,1.0,0.0,0.0,0.0,0.0,74066.0
295477,265,0,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1.0,14.0,333.0,4.0,1.0,0.0,0.0,0.0,0.0,57588.0
296806,266,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,129169.0,2.0,1.0,0.0,0.0,0.0,0.0,99397.0
296810,266,0,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3.0,1.0,157276.0,2.0,1.0,0.0,0.0,0.0,0.0,124314.0
296286,266,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,508976.0,2.0,0.0,0.0,0.0,0.0,1.0,5058.0
296469,266,0,a27b4a1c38e732a6aa188d2df49891f674418b2198030037e70c7c117d85572a,1.0,17.0,277772.0,3.0,1.0,0.0,0.0,0.0,0.0,58402.0
296436,266,0,57b51fee0b14e6e96e8a7dd7b7270f1b2a799cae1d0c0aa738b63a650c514736,3.0,3.0,96729.0,5.0,1.0,0.0,0.0,0.0,0.0,250504.0
296432,266,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,3817.0,5.0,1.0,0.0,0.0,0.0,0.0,60835.0
296288,266,0,9b0aa2f433e87df8b3fc7f3df0fb0c3c672486715de738eea57fb05a7bbb6581,3.0,19.0,49128.0,3.0,1.0,0.0,0.0,0.0,0.0,16741.0
296251,266,0,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1.0,17.0,933640.0,4.0,1.0,0.0,0.0,0.0,0.0,73933.0
296790,266,0,02982312a0e1a9270f6049893aaf7c81ea7876bdcf9214f79dbb79f37bcdbf8a,1.0,19.0,2006.0,5.0,1.0,0.0,0.0,0.0,0.0,144266.0
296249,266,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,125164.0,4.0,1.0,0.0,0.0,0.0,0.0,135185.0
296281,266,0,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3.0,5.0,73972.0,2.0,1.0,0.0,0.0,0.0,0.0,29650.0
296595,266,0,f0a87991e96c554f39d58973f064cda420b018d4c36d852ada8aaabc96ef6920,1.0,19.0,2508.0,5.0,1.0,0.0,0.0,0.0,0.0,217348.0
296792,266,0,35f9852b62fcdb58b49995225d2aa3589d961e509ae7a2476d7817d7a9cba6ed,1.0,12.0,13911.0,4.0,1.0,0.0,0.0,0.0,0.0,19792.0
296634,266,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,796389.0,2.0,1.0,0.0,0.0,0.0,0.0,261025.0
296473,266,0,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3.0,12.0,1385898.0,3.0,1.0,0.0,0.0,0.0,0.0,91324.0
296592,266,0,5742b1dcfccc74572ee956591728bab60f3a931e3beb4ac17a3287c0ae2952ce,1.0,3.0,164327.0,5.0,1.0,0.0,0.0,0.0,0.0,35308.0
296623,266,0,0ba64dde3d0fe025d430a30df6941b8cf305803c62c0f9558bccde8fb2d0be59,1.0,12.0,161307.0,4.0,1.0,0.0,0.0,0.0,0.0,70875.0
296791,266,0,16d4b4eae7243bb842c683d77d4bacede056d61b9bac2d96d84e392d9d48d24e,1.0,19.0,6724.0,4.0,1.0,0.0,0.0,0.0,0.0,82969.0
296621,266,0,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,125.0,3.0,1.0,0.0,0.0,0.0,0.0,76871.0
297797,267,0,45c087a7e1a544818ede933c307cdb2f9088353cf9313eb56fdfba7f411595fd,2.0,18.0,449324.0,4.0,1.0,0.0,0.0,1.0,0.0,7315.0
298015,267,0,234ab175df0d1ca4b021ee63c8da965e526eaeecba99658d6fb31121414ee5c6,3.0,12.0,753916.0,3.0,1.0,0.0,0.0,0.0,0.0,235460.0
298012,267,0,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,732021.0,3.0,1.0,0.0,0.0,0.0,0.0,24219.0
298124,267,0,f0c8d862ca2c4d5fa97d1bada8450521840ad063f8b32a30cd2fdcf6a44d2fd2,3.0,19.0,10642.0,3.0,0.0,0.0,0.0,0.0,1.0,14575.0
298389,267,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,796389.0,2.0,0.0,0.0,0.0,0.0,1.0,397912.0
298001,267,0,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3.0,5.0,73972.0,2.0,1.0,0.0,0.0,0.0,0.0,29703.0
297821,267,0,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,56062.0,3.0,1.0,0.0,0.0,0.0,0.0,26974.0
297787,267,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,732084.0,3.0,1.0,0.0,0.0,0.0,0.0,50032.0
298171,267,0,35b0c2c53cbf7761084db012b8e5ab90fb50126211d0fd625e9331482bd9cd9c,2.0,12.0,778975.0,3.0,1.0,0.0,0.0,0.0,0.0,3256.0
298382,267,0,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,1.0,19872.0,3.0,1.0,0.0,0.0,0.0,0.0,22827.0
297805,267,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,129169.0,2.0,1.0,0.0,0.0,0.0,0.0,66761.0
298005,267,0,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2.0,17.0,61722.0,3.0,1.0,0.0,0.0,0.0,0.0,6515.0
297789,267,0,9aadcc6cc70e7e1ff2a836848422d77363e29ab56edbc9de7ca126fa464eb763,3.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,27861.0
298164,267,0,340d112483c91ef4689924538f80b7e70a3a1174e2f471ff6b09c1a618e81a0e,2.0,12.0,1915766.0,5.0,1.0,0.0,0.0,0.0,0.0,6291.0
298381,267,0,64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,1.0,17.0,479528.0,3.0,1.0,0.0,0.0,0.0,0.0,129611.0
298366,267,0,4514d58748a396282c28b1740efb151c01c34ad9c511732f5ff7b649c831c715,2.0,12.0,465.0,4.0,1.0,0.0,0.0,0.0,0.0,1761.0
298373,267,0,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,125.0,3.0,1.0,0.0,0.0,0.0,0.0,77273.0
298314,267,0,96a931aefa11c6f1943d4d855f79caa57823cb561553ac9ca1e5e4fc729c4a8b,3.0,19.0,97408.0,6.0,0.0,0.0,0.0,0.0,1.0,15383.0
297967,267,0,3f97df758617152c9ebda71bfb4922c038a3a274db5faa0b570a07f02672aedc,3.0,13.0,98213.0,4.0,1.0,0.0,0.0,0.0,0.0,74066.0
298591,270,0,02982312a0e1a9270f6049893aaf7c81ea7876bdcf9214f79dbb79f37bcdbf8a,1.0,19.0,2006.0,5.0,1.0,0.0,0.0,0.0,0.0,133961.0
298998,270,0,9b0aa2f433e87df8b3fc7f3df0fb0c3c672486715de738eea57fb05a7bbb6581,3.0,19.0,49128.0,3.0,1.0,0.0,0.0,0.0,0.0,16790.0
298996,270,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,508976.0,2.0,0.0,0.0,0.0,0.0,1.0,16996.0
299002,270,0,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,732021.0,3.0,1.0,0.0,0.0,0.0,0.0,24246.0
298558,270,0,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,52207.0,4.0,1.0,0.0,0.0,0.0,0.0,31431.0
298619,270,0,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,424111.0,2.0,1.0,0.0,0.0,0.0,0.0,36598.0
298791,270,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,3817.0,5.0,1.0,0.0,0.0,0.0,0.0,70819.0
298622,270,0,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,170331.0,3.0,1.0,0.0,0.0,0.0,0.0,46981.0
298794,270,0,57b51fee0b14e6e96e8a7dd7b7270f1b2a799cae1d0c0aa738b63a650c514736,3.0,3.0,96729.0,5.0,1.0,0.0,0.0,0.0,0.0,247586.0
298932,270,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,125164.0,4.0,1.0,0.0,0.0,0.0,0.0,122950.0
299248,270,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,796389.0,2.0,0.0,0.0,0.0,0.0,1.0,444934.0
299182,270,0,5742b1dcfccc74572ee956591728bab60f3a931e3beb4ac17a3287c0ae2952ce,1.0,3.0,164327.0,5.0,1.0,0.0,0.0,0.0,0.0,35410.0
298580,270,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,732084.0,3.0,1.0,0.0,0.0,0.0,0.0,50032.0
298779,270,0,0e27aa5134cf6fe779d2e3a67c4cbdc2a7fa2f8949c3c3b20be3c02b15df7dc1,3.0,17.0,3299365.0,4.0,0.0,0.0,0.0,0.0,1.0,103588.0
298979,270,0,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1.0,19.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,37173.0
298612,270,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,129169.0,2.0,1.0,0.0,0.0,0.0,0.0,109880.0
299229,270,0,cf214a02b71f79d8c2bcff8a94b2c136a7971a9b488b3abd485db80290a12227,1.0,15.0,4574.0,4.0,1.0,0.0,0.0,0.0,0.0,87312.0
298807,270,0,1c4397ce4efee7462d55b49df5640757e1837b3671f6633641f406044fda472a,1.0,19.0,112153.0,6.0,1.0,0.0,0.0,0.0,0.0,26187.0
