alert_key,date,cust_id,risk_rank,occupation_code,total_asset,AGE,debit,credit,tx_type1,tx_type2,tx_type3,n_cross_bank,cross_bank,n_ATM,ATM,amt
363569,379,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,226357.0,5.0,7.0,9.0,0.0,16.0,0.0,11.0,5.0,0.0,16.0,9040003.0
363276,379,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1.0,19.0,1465816.0,7.0,9.0,8.0,0.0,17.0,0.0,17.0,0.0,0.0,17.0,395621.0
363439,379,9926817af97faabf768a709a6671044798c6f75c76e248ce1326547f7d8180b5,3.0,19.0,3463.0,5.0,4.0,4.0,0.0,8.0,0.0,5.0,3.0,0.0,8.0,12758.0
363288,379,d94a32cd6746a73e9d2401264b58a067205754179d82faa9bba1a408be9588b5,3.0,18.0,194492.0,7.0,0.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,32071.0
363696,379,bebf0ae5e43b057bb0aeb0490ee34806cfc7d6a7eda5da249b96a245eaaa9571,1.0,19.0,4491108.0,6.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,639328.0
363759,379,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1.0,19.0,153711.0,2.0,4.0,3.0,3.0,4.0,0.0,7.0,0.0,0.0,7.0,172764.0
363320,379,84fa6a4801247774b7c71f73de2e573f55c201e18b50a5b4e9adb727464bdf67,1.0,19.0,508362.0,3.0,2.0,3.0,1.0,4.0,0.0,5.0,0.0,1.0,4.0,217767.0
363767,379,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1.0,15.0,242106.0,4.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,2315.0
363453,379,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,918230.0,2.0,2.0,3.0,1.0,4.0,0.0,5.0,0.0,1.0,4.0,156005.0
363754,379,7042969fb54f2f114792ee68d824ad0500464c12f4e5784eec6d696c3af7a05c,1.0,11.0,167327.0,5.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1785.0
363465,379,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3.0,13.0,309683.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1092.0
363776,379,e4abf3cf5d24add971b5c2355001c92b150e154c73c749adb47498121c2946f8,3.0,17.0,1878.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,76252.0
363341,379,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2.0,17.0,41066.0,3.0,11.0,5.0,0.0,16.0,0.0,12.0,4.0,0.0,16.0,28504.0
363441,379,cece622381d76715c8bc9f4a7d60ee143c0df366d73e8873a17885dbd564df87,1.0,11.0,883849.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1032.0
363738,379,77e28635f14711658f04d85f1b5016c3184421f93f787c237b380f2e81f7ffeb,2.0,17.0,17618.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,727.0
363682,379,5742b1dcfccc74572ee956591728bab60f3a931e3beb4ac17a3287c0ae2952ce,1.0,2.0,117776.0,5.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,1667789.0
363467,379,c957430573add3bfb0d23ad401aafc30f6b1f195ceae5fd8a8e793cda373b641,1.0,19.0,18400.0,3.0,2.0,7.0,0.0,9.0,0.0,9.0,0.0,6.0,3.0,4166421.0
363261,379,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,12.0,287141.0,3.0,6.0,6.0,3.0,9.0,0.0,12.0,0.0,1.0,11.0,1334798.0
363771,379,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,3.0,4.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,1467503.0
363455,379,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,12.0,3.0,0.0,15.0,0.0,4.0,11.0,0.0,15.0,8065.0
363756,379,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,409561.0,4.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,10849.0
363319,379,7483b851dd4e695fdb92636883fb92c483cff2a9a308f0ca54de2c691478690c,1.0,17.0,2167896.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1031.0
363317,379,6be2264459409d68d1530dfefa1db198980e0e24a7cf402a04cd674a08500233,1.0,18.0,82426.0,6.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,53077.0
363322,379,0174dff6a8a2038f9966d61d8450e19e3bd751e4051c2ace42799d171742acc1,1.0,19.0,493333.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,739.0
363584,379,b434f69a71b6e4ccb7e43f2a16f33d6229f8a1fa31c8793a638c76b4972af53a,1.0,17.0,168008.0,3.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,522365.0
363590,379,fa1919bc7f2d48288a1eab1b97b2a495557a27789cbea7484fa75596ed18e3a5,3.0,5.0,3985332.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,163611.0
363780,379,9e0260837cd7b7ce8212a55078d908ff7f6c770dac6a61098af6b5aefb21ea6d,1.0,19.0,386.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,62122.0
363684,379,b01aea4682b7939196d577f79f9190028ff2aaa7157db99a5a6ddafe9da1e512,3.0,12.0,67019.0,5.0,4.0,4.0,2.0,6.0,0.0,6.0,2.0,0.0,8.0,51851.0
363763,379,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3.0,12.0,848586.0,2.0,9.0,3.0,2.0,10.0,0.0,7.0,5.0,2.0,10.0,2427497.0
363442,379,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,1441976.0,4.0,6.0,1.0,0.0,7.0,0.0,3.0,4.0,0.0,7.0,15356.0
363770,379,112694ce0f5742d4f3831ecc99f877624ca17c65f04d2c137d475a9ee5b936ac,3.0,12.0,1940568.0,4.0,3.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,4.0,8430404.0
363446,379,fb832de21bafdfae18e043fa51952a719900b74b51924d48d5079fb64c690882,1.0,13.0,601139.0,5.0,5.0,3.0,4.0,4.0,0.0,7.0,1.0,1.0,7.0,1974868.0
363740,379,f9e6abcf49cbf51dbd31e53575008b17a4b21df45bc6250ff1fe7bb740d13e65,1.0,13.0,36393.0,6.0,3.0,9.0,2.0,10.0,0.0,10.0,2.0,0.0,12.0,170567.0
363774,379,c8552ef5422a78e3c74c710a06d53f783ebf884534226a0216a61f41c79bafb8,1.0,19.0,31313.0,2.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,533659.0
363282,379,afff8b496437aac20055333bd4548da3913948912485c1d10e4de7a9fb71dcc0,2.0,5.0,382852.0,3.0,4.0,3.0,0.0,7.0,0.0,7.0,0.0,6.0,1.0,673017.0
363588,379,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,3.0,3.0,0.0,6.0,0.0,5.0,1.0,0.0,6.0,177000.0
363339,379,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1.0,12.0,296610.0,3.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,1.0,3.0,21000.0
363697,379,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1.0,12.0,1562632.0,5.0,3.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,3.0,18741.0
363752,379,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,4.0,4.0,0.0,8.0,0.0,6.0,2.0,0.0,8.0,53968.0
363459,379,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,13703.0
363478,379,eddfc6bc7e209e2a40808c3fb07e08b3ee0a199e0a8552e3dc4952b414332d4b,3.0,19.0,334295.0,2.0,4.0,3.0,0.0,7.0,0.0,4.0,3.0,0.0,7.0,6005653.0
363284,379,6892e5959907cc8209491076034f1e021a618123ecd3935bf7122ff5804f9214,1.0,19.0,156897.0,2.0,11.0,3.0,3.0,11.0,0.0,3.0,11.0,0.0,14.0,485637.0
363338,379,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1.0,19.0,244739.0,5.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,2.0,4.0,144255.0
363345,379,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,3.0,5.0,0.0,8.0,0.0,7.0,1.0,1.0,7.0,1129270.0
363346,379,9a7594757871fa66bee5f6b681116827dcfd05847c055ad73a082374869a9dc7,1.0,19.0,134539.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,526694.0
363788,379,d413e74df0f4d9831ba04e480979144e0374b3a687d011a3aeb628acd9f9d7bd,1.0,18.0,66224.0,4.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,956688.0
363583,379,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3.0,19.0,1415448.0,3.0,9.0,6.0,0.0,15.0,0.0,9.0,6.0,0.0,15.0,21963.0
363712,379,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3.0,19.0,83133.0,3.0,54.0,10.0,3.0,61.0,0.0,15.0,49.0,0.0,64.0,32658063.0
363746,379,95762212daf16ed6db11583d20dbf27f231a7e6fda9f498e24a5ae9398834430,1.0,17.0,38755.0,5.0,2.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,5551.0
358467,382,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,4.0,3.0,0.0,7.0,0.0,5.0,2.0,0.0,7.0,1628562.0
358443,382,f9e6abcf49cbf51dbd31e53575008b17a4b21df45bc6250ff1fe7bb740d13e65,1.0,13.0,36393.0,6.0,3.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,6.0,243708.0
358481,382,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1.0,18.0,272935.0,2.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,239862.0
358281,382,c9e94a43acd8c0780df93b1777859da7a6e31c692ef0737848dae56c0db32c2c,1.0,17.0,14463.0,2.0,4.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,39820.0
358006,382,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,3751865.0
358233,382,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,3.0,4.0,1.0,6.0,0.0,7.0,0.0,1.0,6.0,1536432.0
358228,382,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,450527.0,2.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,20270.0
358459,382,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,3.0,4.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,1175476.0
358242,382,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1.0,17.0,162418.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,81714.0
358444,382,341d0b8fb25fccb82af09c3b4e5becb8491e52d35a5e301d1991c2c2aa10a628,3.0,14.0,213071.0,4.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,283088.0
358451,382,40fa92acb89d1ebb319f0f200d31a5fcbdfcbd8ad432d732a880545a69f2c5e8,3.0,17.0,2112.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,21790.0
358250,382,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3.0,19.0,2390889.0,4.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,16100.0
358268,382,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1.0,14.0,597271.0,2.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,1484448.0
358213,382,ac8a804f8a4be16875f59b941a5cca38a6a92313538c82898fab347db054e286,1.0,12.0,7658.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,1649516.0
358276,382,0658224f10ea4c5c8b4252f1bef32ee1071dc504bfc6704a706a6b4a21f2a116,3.0,11.0,916057.0,3.0,2.0,5.0,0.0,7.0,0.0,7.0,0.0,5.0,2.0,1688411.0
358008,382,346f60e25a4190c15bf3c313511cffa3a9ffb75d7c7ea02158471b27e2945577,1.0,19.0,1972773.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5745.0
358471,382,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1.0,11.0,39976.0,2.0,2.0,3.0,3.0,2.0,0.0,4.0,1.0,1.0,4.0,319399.0
358453,382,990ebca38af3573fad14005f717cb420064b6a8cb7c7c0029463aa283a6a1907,1.0,14.0,107802.0,2.0,11.0,2.0,2.0,11.0,0.0,2.0,11.0,0.0,13.0,99035.0
358195,382,2c8fbd4a07db7a32e88f6c1680a01f1e0af7bdcb959919a294ff26a07827fc41,1.0,9.0,62533.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,18202.0
358214,382,95cc2385ddbb3731548a3d3197585b9763b2d2a5f67147ec3c41d39c37863e35,1.0,18.0,246972.0,4.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,463846.0
358254,382,a204c880f740f432164f143d95f8c4b569961683b67ea49154a5363feccdf5db,1.0,3.0,1361766.0,3.0,36.0,32.0,1.0,67.0,0.0,66.0,2.0,3.0,65.0,51801060.0
358067,382,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,367478.0,3.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,2070157.0
358300,382,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3.0,19.0,1758714.0,2.0,69.0,4.0,10.0,63.0,0.0,18.0,55.0,7.0,66.0,48937540.0
358036,382,1375d6aef3181d4e3cb5c9aaa20d064fbfed2016dedd3c9414c8b0a18e39ff0e,1.0,12.0,2072056.0,4.0,4.0,1.0,2.0,3.0,0.0,3.0,2.0,2.0,3.0,23749.0
358229,382,e87f2b72e3299c9230f62e45f6342c343886b1711c9f1b053ad4307d86ba25a4,1.0,17.0,64309.0,2.0,15.0,3.0,3.0,15.0,0.0,3.0,15.0,0.0,18.0,700660.0
358199,382,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3.0,19.0,1889815.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,83449.0
358260,382,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1.0,17.0,565453.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,208968.0
358046,382,8b292b44452777e59bd77ba3a487c886c8d0eccbe95e3b5eaaead727d9f98c9b,1.0,19.0,1191028.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,304.0
358005,382,6892e5959907cc8209491076034f1e021a618123ecd3935bf7122ff5804f9214,1.0,19.0,156897.0,2.0,20.0,0.0,0.0,20.0,0.0,5.0,15.0,0.0,20.0,303290.0
358298,382,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,904.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1474.0
358044,382,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,1509973.0
358430,382,1ce1c66d64dd1ca22bf0770832213f81ba0a531ba63f3f2195233a3a26f79887,1.0,17.0,1287860.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,416.0
358059,382,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1.0,19.0,244739.0,5.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,2.0,4.0,398055.0
358252,382,75209ea8acb3016637a902b530fd2ce4c12981f4edeaa637c2a372cbc44833e6,1.0,18.0,935117.0,3.0,3.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,6.0,101689.0
358464,382,d4fa544f203ee93bd9ef737bd663f2d7a4a681d16a75d473fe74663c7e9d9913,1.0,1.0,491230.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,163924.0
358264,382,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3.0,13.0,309683.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,11081.0
358456,382,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3.0,12.0,848586.0,2.0,6.0,4.0,0.0,10.0,0.0,5.0,5.0,0.0,10.0,269570.0
358001,382,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1.0,19.0,1465816.0,7.0,11.0,11.0,0.0,22.0,0.0,22.0,0.0,0.0,22.0,1170461.0
358239,382,f1aed06534301f98d51e9ca83f561af18a5800f3e07d64df7b71485e0b648922,1.0,12.0,103781.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,405830.0
358458,382,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,2.0,85208.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,97434.0
358220,382,c7623a65c98c6f08aeebc88fcafe1ebc7c47e36e3fe4e1c54cbf685ff89a69c3,1.0,19.0,59701.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,102.0
358248,382,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,13.0,7.0,0.0,20.0,0.0,10.0,10.0,0.0,20.0,10080.0
358237,382,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1.0,3.0,96316.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,412148.0
358480,382,bebbe0a8d892ac32a437a3238cc68013f1ec33561a5714f25c7da88ede76fb40,1.0,12.0,718.0,2.0,1.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,2504.0
358410,382,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3.0,19.0,83133.0,3.0,41.0,3.0,3.0,41.0,0.0,7.0,37.0,0.0,44.0,6415202.0
358138,382,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3.0,19.0,390912.0,4.0,284.0,62.0,0.0,346.0,0.0,126.0,220.0,0.0,346.0,1270765.0
358463,382,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1.0,15.0,242106.0,4.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,1780.0
358064,382,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,612138.0,2.0,2.0,4.0,0.0,6.0,0.0,6.0,0.0,1.0,5.0,133261.0
358066,382,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,3.0,4.0,0.0,7.0,0.0,6.0,1.0,1.0,6.0,140057.0
358431,382,bebf0ae5e43b057bb0aeb0490ee34806cfc7d6a7eda5da249b96a245eaaa9571,1.0,19.0,4491108.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,114794.0
358222,382,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3.0,19.0,1415448.0,3.0,6.0,3.0,0.0,9.0,0.0,7.0,2.0,0.0,9.0,13144.0
358034,382,8c7a8bb21706ac20aa054090d606112d6c7b9d0320026b4cdcd9415adb906c41,1.0,9.0,16492.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,317.0
358253,382,11950d3762cf99e441d20a3f8df06ecd93f559a687b250a19314d493af252dbe,1.0,17.0,298443.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,30575.0
358258,382,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3.0,17.0,554705.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25079.0
358061,382,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1.0,12.0,296610.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0
358157,382,684c11c103b059cc4140587bd75860f76b964ee5f52b576658205721ce75eb03,1.0,19.0,2863438.0,6.0,8.0,8.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,1362141.0
358037,382,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1039.0
358265,382,75945c8b1b7af88340ffe4169b39341dfded2c07248d36e91b3e2a0852c7bab7,1.0,12.0,5691.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,64329.0
358232,382,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,3004696.0
358454,382,7042969fb54f2f114792ee68d824ad0500464c12f4e5784eec6d696c3af7a05c,1.0,11.0,167327.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,323.0
358235,382,18ee644a371548e9780d701aaa7e0c8c42a7794cdee755604435bb59b1d81304,1.0,17.0,135072.0,3.0,6.0,5.0,4.0,7.0,0.0,10.0,1.0,1.0,10.0,21150.0
358192,382,402a2d0bf361287cf0de9440b8941a72e757e1b335223f805bab0084a95330b7,1.0,19.0,119358.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1268.0
358421,382,5742b1dcfccc74572ee956591728bab60f3a931e3beb4ac17a3287c0ae2952ce,1.0,2.0,117776.0,5.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,68782.0
358462,382,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3.0,12.0,73143.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2752.0
358432,382,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1.0,12.0,1562632.0,5.0,1.0,4.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,44565.0
358197,382,1a3efa69705f611c7ef2384a715c8142e2ee801cfec9df4eb21131c33fc247a7,3.0,9.0,553993.0,6.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,48281.0
358466,382,506bfb811f79881a798baad27647a3c97637ffa6b56ac015230b0dcd889c9e01,1.0,4.0,3053869.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,5125.0
358457,382,3b2d46248f7275197706cec8b10b82ffdcf48b71aa3ae09f070a8fd5c3511d56,1.0,12.0,105601.0,3.0,13.0,3.0,3.0,13.0,0.0,3.0,13.0,0.0,16.0,1349572.0
358479,382,cc73fc47d39a47f49ebc28cc7fcd1c3203232bb2af57c84bc80f1f2ab18552ba,3.0,13.0,310119.0,3.0,6.0,3.0,0.0,9.0,0.0,7.0,2.0,0.0,9.0,6419062.0
358193,382,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,226357.0,5.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,2383606.0
358452,382,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,3.0,4.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,41920.0
364182,383,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,1.0,19.0,79871.0,3.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,14746.0
364186,383,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3.0,12.0,1716918.0,3.0,20.0,2.0,0.0,22.0,0.0,5.0,17.0,0.0,22.0,25187678.0
364011,383,25afe78936124d84ec09783a1afdff49da24ab171f1b5d248380225b6fab1412,1.0,9.0,7529569.0,6.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,173800.0
364184,383,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,28695.0
364179,383,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,11.0,3.0,0.0,14.0,0.0,4.0,10.0,0.0,14.0,8066.0
363900,383,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,714372.0
364261,383,405115a569295213328a887110c5c5b705069402361a3057ba68f7159c097861,3.0,19.0,187325.0,6.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,3803891.0
364169,383,fb832de21bafdfae18e043fa51952a719900b74b51924d48d5079fb64c690882,1.0,13.0,601139.0,5.0,5.0,3.0,5.0,3.0,0.0,8.0,0.0,1.0,7.0,1193296.0
364172,383,ee136f2ada20196bf017d3628f2850384322a7af5eda0ff1c4fd4b41c2021a70,3.0,13.0,0.0,3.0,4.0,7.0,0.0,11.0,0.0,7.0,4.0,0.0,11.0,596807.0
364319,383,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1.0,15.0,242106.0,4.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,13351.0
364251,383,dcaad878ae7a44a757a1a2ff6bad89b8d6b6283c1511a97f575ec6770553cc13,1.0,20.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,671710.0
